"diputado_id","diputado_apellido","diputado_nombre","diputado_genero","diputado_distrito","mandato_inicio","mandato_fin","diputado_juramento","diputado_cese","diputado_bloque","bloque_inicio","bloque_fin"
"HCDN1297","ROBERTI","ALBERTO OSCAR","M","BUENOS AIRES",2015-12-10,2019-12-09,2015-12-04,2018-05-17,"JUSTICIALISTA",2016-02-04,2018-05-17
"HCDN1209","ROBLEDO","ROBERTO RICARDO","M","LA PAMPA",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"PARTIDO JUSTICIALISTA LA PAMPA",2009-12-10,2013-12-09
"HCDN2411","RODENAS","ALEJANDRA","F","SANTA FE",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"NUEVO ESPACIO SANTAFESINO",2017-12-10,2021-12-09
"HCDN1046","RODRIGUEZ","EVARISTO ARTURO","M","SANTA CRUZ",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"FRENTE PARA LA VICTORIA - PJ",2007-12-10,2011-12-09
"HCDN0642","RODRIGUEZ","MARCELA VIRGINIA","F","BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"COALICION CIVICA",2009-12-10,2011-08-04
"HCDN0642","RODRIGUEZ","MARCELA VIRGINIA","F","BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"DEMOCRACIA IGUALITARIA Y PARTICIPATIVA (D.I.P.)",2011-08-05,2013-12-09
"HCDN1494","RODRIGUEZ","MATIAS DAVID","M","TIERRA DEL FUEGO",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FRENTE PARA LA VICTORIA - PJ",2015-12-10,2019-12-09
"HCDN1457","RODRIGUEZ","RODRIGO MARTIN","M","BUENOS AIRES",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FRENTE PARA LA VICTORIA - PJ",2015-12-10,2019-12-09
"HCDN1298","ROGEL","FABIAN DULIO","M","ENTRE RIOS",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"UCR",2011-12-10,2015-12-09
"HCDN1507","ROMA","CARLOS GASTON","M","TIERRA DEL FUEGO",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"UNION PRO",2015-12-10,2017-12-09
"HCDN1507","ROMA","CARLOS GASTON","M","TIERRA DEL FUEGO",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"PRO",2017-12-10,2019-12-09
"HCDN2412","ROMERO","JORGE ANTONIO","M","CORRIENTES",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"FRENTE PARA LA VICTORIA - PJ",2017-12-10,2021-12-09
"HCDN1349","ROMERO","OSCAR ALBERTO","M","BUENOS AIRES",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"FRENTE PARA LA VICTORIA - PJ",2013-12-10,2016-02-03
"HCDN1349","ROMERO","OSCAR ALBERTO","M","BUENOS AIRES",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"JUSTICIALISTA",2016-02-04,2017-12-09
"HCDN1490","ROQUEL","HECTOR ALBERTO","M","SANTA CRUZ",2015-12-10,2019-12-09,2015-12-04,2018-02-27,"UCR",2015-12-10,2018-02-27
"HCDN0912","ROSSI","AGUSTIN OSCAR","M","SANTA FE",2009-12-10,2013-12-09,2009-12-03,2013-05-31,"FRENTE PARA LA VICTORIA - PJ",2009-12-10,2013-05-31
"HCDN0912","ROSSI","AGUSTIN OSCAR","M","SANTA FE",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"FRENTE PARA LA VICTORIA - PJ",2017-12-10,2021-12-09
"HCDN1018","ROSSI","ALEJANDRO LUIS","M","SANTA FE",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"FRENTE PARA LA VICTORIA - PJ",2007-12-10,2011-12-09
"HCDN1368","ROSSI","BLANCA ARACELI","F","CORDOBA",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"UNION POR CORDOBA",2013-12-10,2015-12-09
"HCDN1368","ROSSI","BLANCA ARACELI","F","CORDOBA",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"FEDERAL UNIDOS POR UNA NUEVA ARGENTINA",2015-12-10,2016-02-29
"HCDN1368","ROSSI","BLANCA ARACELI","F","CORDOBA",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"UNIDOS POR UNA NUEVA ARGENTINA",2016-03-01,2017-12-09
"HCDN1019","ROSSI","CIPRIANA LORENA","F","RIO NEGRO",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"FRENTE PARA LA VICTORIA - PJ",2007-12-10,2008-11-18
"HCDN1019","ROSSI","CIPRIANA LORENA","F","RIO NEGRO",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"UNION PERONISTA",2008-11-19,2009-12-09
"HCDN1019","ROSSI","CIPRIANA LORENA","F","RIO NEGRO",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"PERONISMO FEDERAL",2009-12-10,2011-10-25
"HCDN1019","ROSSI","CIPRIANA LORENA","F","RIO NEGRO",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"UNION PERONISTA",2011-10-26,2011-12-09
"HCDN2413","ROSSO","VICTORIA","F","SAN LUIS",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"COMPROMISO FEDERAL",2017-12-10,2018-02-05
"HCDN2413","ROSSO","VICTORIA","F","SAN LUIS",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"UNIDAD JUSTICIALISTA",2018-02-06,2021-12-09
"HCDN1370","RUBIN","CARLOS GUSTAVO","M","CORRIENTES",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"FRENTE PARA LA VICTORIA - PJ",2013-12-10,2016-02-03
"HCDN1370","RUBIN","CARLOS GUSTAVO","M","CORRIENTES",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"JUSTICIALISTA",2016-02-04,2017-12-09
"HCDN1210","RUCCI","CLAUDIA MONICA","F","BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"PERONISMO FEDERAL",2009-12-10,2011-12-06
"HCDN1210","RUCCI","CLAUDIA MONICA","F","BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"FRENTE PERONISTA",2011-12-07,2013-12-09
"HCDN1210","RUCCI","CLAUDIA MONICA","F","BUENOS AIRES",2013-12-10,2017-12-09,2016-03-01,2017-12-09,"UNIDOS POR UNA NUEVA ARGENTINA",2016-03-01,2017-12-09
"HCDN1299","RUIZ","AIDA DELIA","F","SANTIAGO DEL ESTERO",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE CIVICO POR SANTIAGO",2011-12-10,2015-12-09
"HCDN1084","RUIZ","RAMON","M","BUENOS AIRES",2007-12-10,2011-12-09,2007-12-19,2010-09-20,"FRENTE PARA LA VICTORIA - PJ",2007-12-10,2010-09-20
"HCDN1517","RUIZ ARAGON","JOSE ARNALDO","M","CORRIENTES",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FRENTE PARA LA VICTORIA - PJ",2015-12-10,2019-12-09
"HCDN2414","RUSSO","LAURA","F","BUENOS AIRES",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"FRENTE PARA LA VICTORIA - PJ",2017-12-10,2021-12-09
"HCDN2415","SAADI","GUSTAVO ARTURO","M","CATAMARCA",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"FRENTE PARA LA VICTORIA - PJ",2017-12-10,2017-12-12
"HCDN2415","SAADI","GUSTAVO ARTURO","M","CATAMARCA",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"ELIJO CATAMARCA",2017-12-13,2021-12-09
"HCDN1211","SABBATELLA","MARTIN","M","BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"NUEVO ENCUENTRO POPULAR Y SOLIDARIO",2009-12-10,2011-12-12
"HCDN1211","SABBATELLA","MARTIN","M","BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"NUEVO ENCUENTRO",2011-12-13,2013-06-27
"HCDN1211","SABBATELLA","MARTIN","M","BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"FRENTE NUEVO ENCUENTRO",2013-06-28,2013-12-09
"HCDN1300","SACCA","LUIS FERNANDO","M","TUCUMAN",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"UCR",2011-12-10,2015-12-09
"HCDN2416","SAHAD","JULIO ENRIQUE","M","LA RIOJA",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"PRO",2017-12-10,2021-12-09
"HCDN0915","SALIM","JUAN ARTURO","M","TUCUMAN",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"FRENTE PARA LA VICTORIA - PJ",2009-12-10,2013-12-09
"HCDN1398","SALINO","FERNANDO ALDO","M","SAN LUIS",2013-12-10,2017-12-09,2013-12-04,2015-12-10,"COMPROMISO FEDERAL",2013-12-10,2015-12-10
"HCDN2417","SALVAREZZA","ROBERTO","M","BUENOS AIRES",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"FRENTE PARA LA VICTORIA - PJ",2017-12-10,2021-12-09
"HCDN1387","SAN MARTIN","ADRIAN","M","NEUQUEN",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"MOV POP NEUQUINO",2013-12-10,2017-12-09
"HCDN0955","SANCHEZ","FERNANDO","M","CIUDAD DE BUENOS AIRES",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"COALICION CIVICA ARI - UNEN",2013-12-10,2016-02-03
"HCDN0955","SANCHEZ","FERNANDO","M","CIUDAD DE BUENOS AIRES",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"COALICION CIVICA",2016-02-04,2017-12-09
"HCDN1301","SANTILLAN","WALTER MARCELO","M","TUCUMAN",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2011-12-10,2015-12-09
"HCDN1301","SANTILLAN","WALTER MARCELO","M","TUCUMAN",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FRENTE PARA LA VICTORIA - PJ",2015-12-10,2019-12-09
"HCDN0238","SANTIN","EDUARDO","M","BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"UCR",2011-12-10,2015-02-23
"HCDN0238","SANTIN","EDUARDO","M","BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"MOVIMIENTO NACIONAL ALFONSINISTA",2015-02-24,2015-12-09
"HCDN2418","SAPAG","ALMA LILIANA","F","NEUQUEN",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"MOV POP NEUQUINO",2017-12-10,2021-12-09
"HCDN1085","SATRAGNO","LIDIA ELSA","F","BUENOS AIRES",2007-12-10,2011-12-09,2007-12-19,2011-12-09,"PRO",2007-12-10,2011-12-09
"HCDN1404","SCAGLIA","GISELA","F","SANTA FE",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"UNION PRO",2013-12-10,2017-12-09
"HCDN1404","SCAGLIA","GISELA","F","SANTA FE",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"PRO",2017-12-10,2021-12-09
"HCDN1040","SCALESI","JUAN CARLOS","M","RIO NEGRO",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"DE LA CONCERTACION",2007-12-10,2008-08-13
"HCDN1040","SCALESI","JUAN CARLOS","M","RIO NEGRO",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"CONSENSO FEDERAL",2008-08-14,2011-12-09
"HCDN0646","SCHIARETTI","JUAN","M","CORDOBA",2013-12-10,2017-12-09,2013-12-04,2015-12-09,"UNION POR CORDOBA",2013-12-10,2015-12-09
"HCDN2419","SCHLERETH","DAVID PABLO","M","NEUQUEN",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"PRO",2017-12-10,2021-12-09
"HCDN2444","SCHLOTTHAUER","MONICA","F","BUENOS AIRES",2015-12-10,2019-12-09,2019-04-04,2019-12-09,"IZQUIERDA SOCIALISTA - FRENTE DE IZQUIERDA",2019-04-04,2019-12-09
"HCDN1302","SCHMIDT LIERMANN","CORNELIA","F","CIUDAD DE BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"PRO",2011-12-10,2013-12-09
"HCDN1302","SCHMIDT LIERMANN","CORNELIA","F","CIUDAD DE BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"UNION PRO",2013-12-10,2015-12-09
"HCDN1302","SCHMIDT LIERMANN","CORNELIA","F","CIUDAD DE BUENOS AIRES",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"UNION PRO",2015-12-10,2017-12-09
"HCDN1302","SCHMIDT LIERMANN","CORNELIA","F","CIUDAD DE BUENOS AIRES",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"PRO",2017-12-10,2019-12-09
"HCDN1350","SCHWINDT","MARIA LILIANA","F","BUENOS AIRES",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"FRENTE RENOVADOR",2013-12-10,2015-12-09
"HCDN1350","SCHWINDT","MARIA LILIANA","F","BUENOS AIRES",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"FEDERAL UNIDOS POR UNA NUEVA ARGENTINA",2015-12-10,2017-12-09
"HCDN0240","SCIOLI","DANIEL","M","BUENOS AIRES",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"FRENTE PARA LA VICTORIA - PJ",2017-12-10,2021-12-09
"HCDN1020","SCIUTTO","RUBEN DARIO","M","TIERRA DEL FUEGO",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"FRENTE PARA LA VICTORIA - PJ",2007-12-10,2011-12-09
"HCDN1020","SCIUTTO","RUBEN DARIO","M","TIERRA DEL FUEGO",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2011-12-10,2013-09-25
"HCDN1020","SCIUTTO","RUBEN DARIO","M","TIERRA DEL FUEGO",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"PERONISMO MAS AL SUR",2013-09-26,2015-12-09
"HCDN1369","SCOTTO","SILVIA CAROLINA","F","CORDOBA",2013-12-10,2017-12-09,2013-12-04,2014-08-26,"FRENTE PARA LA VICTORIA - PJ",2013-12-10,2014-08-26
"HCDN1086","SEGARRA","ADELA ROSA","F","BUENOS AIRES",2007-12-10,2011-12-09,2007-12-19,2011-12-09,"FRENTE PARA LA VICTORIA - PJ",2007-12-10,2011-12-09
"HCDN1086","SEGARRA","ADELA ROSA","F","BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2011-12-10,2015-12-09
"HCDN1459","SELVA","CARLOS AMERICO","M","BUENOS AIRES",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FEDERAL UNIDOS POR UNA NUEVA ARGENTINA",2015-12-10,2019-12-09
"HCDN1371","SEMHAN","MARIA DE LAS MERCEDES","F","CORRIENTES",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"ENCUENTRO POR CORRIENTES",2013-12-10,2015-12-09
"HCDN1371","SEMHAN","MARIA DE LAS MERCEDES","F","CORRIENTES",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"UCR",2015-12-10,2017-12-09
"HCDN1429","SEMINARA","EDUARDO JORGE","M","SANTA FE",2013-12-10,2017-12-09,2014-04-03,2017-12-09,"FRENTE PARA LA VICTORIA - PJ",2014-04-03,2017-12-09
"HCDN1087","SEREBRINSKY","GUSTAVO EDUARDO","M","BUENOS AIRES",2007-12-10,2011-12-09,2007-12-19,2011-12-09,"DE LA CONCERTACION",2007-12-10,2009-11-11
"HCDN1087","SEREBRINSKY","GUSTAVO EDUARDO","M","BUENOS AIRES",2007-12-10,2011-12-09,2007-12-19,2011-12-09,"UCR",2009-11-12,2011-12-09
"HCDN2420","SIERRA","MAGDALENA","F","BUENOS AIRES",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"FRENTE PARA LA VICTORIA - PJ",2017-12-10,2021-12-09
"HCDN2421","SILEY","VANESA","F","BUENOS AIRES",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"FRENTE PARA LA VICTORIA - PJ",2017-12-10,2021-12-09
"HCDN1303","SIMONCINI","SILVIA ROSA","F","SANTA FE",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2011-12-10,2015-12-09
"HCDN0792","SLUGA","JUAN CARLOS","M","BUENOS AIRES",2007-12-10,2011-12-09,2007-12-19,2011-12-09,"FRENTE PARA LA VICTORIA - PJ",2007-12-10,2011-12-09
"HCDN1526","SNOPEK","ALEJANDRO FRANCISCO","M","JUJUY",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FEDERAL UNIDOS POR UNA NUEVA ARGENTINA",2015-12-10,2019-06-25
"HCDN1526","SNOPEK","ALEJANDRO FRANCISCO","M","JUJUY",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"CONSENSO FEDERAL",2019-06-26,2019-12-09
"HCDN1524","SNOPEK","GUILLERMO","M","JUJUY",2015-12-10,2019-12-09,2015-12-04,2017-12-09,"FRENTE PARA LA VICTORIA - PJ",2015-12-10,2016-02-03
"HCDN1524","SNOPEK","GUILLERMO","M","JUJUY",2015-12-10,2019-12-09,2015-12-04,2017-12-09,"JUSTICIALISTA",2016-02-04,2017-12-09
"HCDN1089","SOLA","FELIPE CARLOS","M","BUENOS AIRES",2007-12-10,2011-12-09,2007-12-19,2009-05-11,"FRENTE PARA LA VICTORIA - PJ",2007-12-10,2008-11-18
"HCDN1089","SOLA","FELIPE CARLOS","M","BUENOS AIRES",2007-12-10,2011-12-09,2007-12-19,2009-05-11,"UNION PERONISTA",2008-11-19,2009-05-11
"HCDN1089","SOLA","FELIPE CARLOS","M","BUENOS AIRES",2007-12-10,2011-12-09,2007-12-19,2009-05-11,"PERONISMO FEDERAL",2009-12-10,2011-10-03
"HCDN1089","SOLA","FELIPE CARLOS","M","BUENOS AIRES",2007-12-10,2011-12-09,2007-12-19,2009-05-11,"NO INTEGRA BLOQUE",2011-10-04,2011-10-25
"HCDN1089","SOLA","FELIPE CARLOS","M","BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"PERONISMO FEDERAL",2009-12-10,2011-10-03
"HCDN1089","SOLA","FELIPE CARLOS","M","BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"NO INTEGRA BLOQUE",2011-10-04,2011-10-25
"HCDN1089","SOLA","FELIPE CARLOS","M","BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"UNION PERONISTA",2011-10-26,2013-09-10
"HCDN1089","SOLA","FELIPE CARLOS","M","BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"FRENTE RENOVADOR",2013-09-11,2013-12-09
"HCDN1089","SOLA","FELIPE CARLOS","M","BUENOS AIRES",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"FRENTE RENOVADOR",2013-12-10,2015-12-09
"HCDN1089","SOLA","FELIPE CARLOS","M","BUENOS AIRES",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"FEDERAL UNIDOS POR UNA NUEVA ARGENTINA",2015-12-10,2017-12-09
"HCDN1089","SOLA","FELIPE CARLOS","M","BUENOS AIRES",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"FEDERAL UNIDOS POR UNA NUEVA ARGENTINA",2017-12-10,2018-10-21
"HCDN1089","SOLA","FELIPE CARLOS","M","BUENOS AIRES",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"RED POR ARGENTINA",2018-10-22,2021-12-09
"HCDN1212","SOLANAS","FERNANDO EZEQUIEL","M","CIUDAD DE BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"MOVIMIENTO PROYECTO SUR",2009-12-10,2013-12-09
"HCDN0648","SOLANAS","JULIO RODOLFO","M","ENTRE RIOS",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2011-12-10,2015-12-09
"HCDN0648","SOLANAS","JULIO RODOLFO","M","ENTRE RIOS",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FRENTE PARA LA VICTORIA - PJ",2015-12-10,2019-12-09
"HCDN1497","SORAIRE","MIRTA ALICIA","F","TUCUMAN",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FRENTE PARA LA VICTORIA - PJ",2015-12-10,2017-12-05
"HCDN1497","SORAIRE","MIRTA ALICIA","F","TUCUMAN",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"JUSTICIALISTA POR TUCUMAN",2017-12-06,2017-12-11
"HCDN1497","SORAIRE","MIRTA ALICIA","F","TUCUMAN",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FRENTE PARA LA VICTORIA - PJ",2017-12-12,2019-12-09
"HCDN1569","SORGENTE","MARCELO ADOLFO","M","CIUDAD DE BUENOS AIRES",2013-12-10,2017-12-09,2016-03-01,2017-12-09,"UNION PRO",2016-03-01,2017-12-09
"HCDN1390","SORIA","MARIA EMILIA","F","RIO NEGRO",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"FRENTE PARA LA VICTORIA - PJ",2013-12-10,2017-12-09
"HCDN1390","SORIA","MARIA EMILIA","F","RIO NEGRO",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"FRENTE PARA LA VICTORIA - PJ",2017-12-10,2021-12-09
"HCDN1508","SOSA","SOLEDAD","F","MENDOZA",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES",2015-12-10,2017-12-09
"HCDN0921","SOTO","GLADYS BEATRIZ","F","CHACO",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2011-12-10,2015-12-09
"HCDN1405","SPINOZZI","RICARDO ADRIAN","M","SANTA FE",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"UNION PRO",2013-12-10,2017-12-09
"HCDN2422","STEFANI","HECTOR ANTONIO","M","TIERRA DEL FUEGO",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"PRO",2017-12-10,2021-12-09
"HCDN0244","STOLBIZER","MARGARITA ROSA","F","BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"GEN",2009-12-10,2013-12-09
"HCDN0244","STOLBIZER","MARGARITA ROSA","F","BUENOS AIRES",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"GEN",2013-12-10,2017-12-09
"HCDN1213","STORANI","MARIA LUISA","F","BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"UCR",2009-12-10,2013-12-09
"HCDN1021","STORNI","SILVIA","F","CORDOBA",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"UCR",2007-12-10,2011-12-09
"HCDN1363","STURZENEGGER","FEDERICO ADOLFO","M","CIUDAD DE BUENOS AIRES",2013-12-10,2017-12-09,2013-12-04,2015-12-09,"UNION PRO",2013-12-10,2015-12-09
"HCDN2423","SUAREZ LASTRA","FACUNDO","M","CIUDAD DE BUENOS AIRES",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"UCR",2017-12-10,2021-12-09
"HCDN1477","TABOADA","JORGE","M","CHUBUT",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"CHUBUT SOMOS TODOS",2015-12-10,2018-03-19
"HCDN1477","TABOADA","JORGE","M","CHUBUT",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"CULTURA, EDUCACION Y TRABAJO",2018-03-20,2019-12-09
"HCDN1455","TAILHADE","LUIS RODOLFO","M","BUENOS AIRES",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FRENTE PARA LA VICTORIA - PJ",2015-12-10,2019-12-09
"HCDN1357","TEJEDOR","MIGUEL ANGEL","M","CHACO",2013-12-10,2017-12-09,2013-12-04,2014-10-21,"UCR",2013-12-10,2014-10-21
"HCDN1377","TENTOR","HECTOR OLINDO","M","JUJUY",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"FRENTE PARA LA VICTORIA - PJ",2013-12-10,2016-02-03
"HCDN1377","TENTOR","HECTOR OLINDO","M","JUJUY",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"JUSTICIALISTA",2016-02-04,2017-12-09
"HCDN1214","TERADA","ALICIA","F","CHACO",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"COALICION CIVICA",2009-12-10,2011-12-05
"HCDN1214","TERADA","ALICIA","F","CHACO",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"COALICION CIVICA - ARI",2011-12-06,2013-12-09
"HCDN1214","TERADA","ALICIA","F","CHACO",2013-12-10,2017-12-09,2014-10-22,2017-12-09,"COALICION CIVICA ARI - UNEN",2014-10-22,2016-02-03
"HCDN1214","TERADA","ALICIA","F","CHACO",2013-12-10,2017-12-09,2014-10-22,2017-12-09,"COALICION CIVICA",2016-02-04,2017-12-09
"HCDN1214","TERADA","ALICIA","F","CHACO",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"COALICION CIVICA",2017-12-10,2021-12-09
"HCDN0924","THOMAS","ENRIQUE LUIS","M","MENDOZA",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"PERONISMO FEDERAL",2009-12-10,2011-12-06
"HCDN0924","THOMAS","ENRIQUE LUIS","M","MENDOZA",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"FRENTE PERONISTA",2011-12-07,2013-12-09
"HCDN1304","TINEO","JAVIER HECTOR","M","LA RIOJA",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2011-12-10,2015-12-09
"HCDN1400","TOLEDO","SUSANA MARIA","F","SANTA CRUZ",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"UCR",2013-12-10,2017-12-09
"HCDN1215","TOMAS","HECTOR DANIEL","M","SAN JUAN",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"FRENTE PARA LA VICTORIA - PJ",2009-12-10,2013-12-09
"HCDN1215","TOMAS","HECTOR DANIEL","M","SAN JUAN",2013-12-10,2017-12-09,2013-12-04,2016-11-11,"FRENTE PARA LA VICTORIA - PJ",2013-12-10,2016-11-11
"HCDN1354","TOMASSI","NESTOR NICOLAS","M","CATAMARCA",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"FRENTE PARA LA VICTORIA - PJ",2013-12-10,2016-02-03
"HCDN1354","TOMASSI","NESTOR NICOLAS","M","CATAMARCA",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"JUSTICIALISTA",2016-02-04,2017-12-09
"HCDN0926","TONELLI","PABLO GABRIEL","M","CIUDAD DE BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"PRO",2011-12-10,2013-12-09
"HCDN0926","TONELLI","PABLO GABRIEL","M","CIUDAD DE BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"UNION PRO",2013-12-10,2015-12-09
"HCDN0926","TONELLI","PABLO GABRIEL","M","CIUDAD DE BUENOS AIRES",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"UNION PRO",2015-12-10,2017-12-09
"HCDN0926","TONELLI","PABLO GABRIEL","M","CIUDAD DE BUENOS AIRES",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"PRO",2017-12-10,2019-12-09
"HCDN1449","TORELLO","PABLO","M","BUENOS AIRES",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"UNION PRO",2015-12-10,2017-12-09
"HCDN1449","TORELLO","PABLO","M","BUENOS AIRES",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"PRO",2017-12-10,2019-12-09
"HCDN1041","TORFE","MONICA LILIANA","F","SALTA",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"RENOVADOR DE SALTA",2007-12-10,2011-12-09
